algorithm,percentile of pool members,selection probability
k/n,81.58995815899581,0.12552301255230125
k/n,82.00836820083683,0.12552301255230125
k/n,82.42677824267783,0.12552301255230125
k/n,82.84518828451883,0.12552301255230125
k/n,83.26359832635984,0.12552301255230125
k/n,83.68200836820083,0.12552301255230125
k/n,84.10041841004184,0.12552301255230125
k/n,84.51882845188284,0.12552301255230125
k/n,84.93723849372385,0.12552301255230125
k/n,85.35564853556485,0.12552301255230125
k/n,85.77405857740585,0.12552301255230125
k/n,86.19246861924687,0.12552301255230125
k/n,86.61087866108787,0.12552301255230125
k/n,87.02928870292888,0.12552301255230125
k/n,87.44769874476988,0.12552301255230125
k/n,87.86610878661088,0.12552301255230125
k/n,88.28451882845188,0.12552301255230125
k/n,88.70292887029288,0.12552301255230125
k/n,89.1213389121339,0.12552301255230125
k/n,89.5397489539749,0.12552301255230125
k/n,89.9581589958159,0.12552301255230125
k/n,90.3765690376569,0.12552301255230125
k/n,90.7949790794979,0.12552301255230125
k/n,91.21338912133892,0.12552301255230125
k/n,91.63179916317992,0.12552301255230125
k/n,92.05020920502092,0.12552301255230125
k/n,92.46861924686193,0.12552301255230125
k/n,92.88702928870293,0.12552301255230125
k/n,93.30543933054393,0.12552301255230125
k/n,93.72384937238493,0.12552301255230125
k/n,94.14225941422593,0.12552301255230125
k/n,94.56066945606695,0.12552301255230125
k/n,94.97907949790795,0.12552301255230125
k/n,95.39748953974896,0.12552301255230125
k/n,95.81589958158996,0.12552301255230125
k/n,96.23430962343096,0.12552301255230125
k/n,96.65271966527197,0.12552301255230125
k/n,97.07112970711297,0.12552301255230125
k/n,97.48953974895397,0.12552301255230125
k/n,97.90794979079497,0.12552301255230125
k/n,98.32635983263597,0.12552301255230125
k/n,98.74476987447699,0.12552301255230125
k/n,99.16317991631799,0.12552301255230125
k/n,99.581589958159,0.12552301255230125
